osm_way_id,edge_id,name,horizontal_length_m,hairpin_count,method,segment_count,mean_spacing_m,net_dz_m,net_dz_error_m,ascent_m,ascent_inflation_ratio,travelled_length_m,max_abs_grade_ratio,implausible_segment_count,hairpin_max_abs_grade_ratio,simulable,elapsed_time_s,elapsed_time_fine_s,elapsed_time_coarse_s,time_step_spread_s,time_step_spread_ratio,stop_reason,stop_reason_stable
211119027,osm-211119027-0-forward,unclassified,299.1,11,net_dz_constrained,30,9.92,-21.75,0.0,0.782,0.3971,298.85,0.1691,0,0.141,True,32.4452,32.453,32.4358,0.0173,0.000533,route_end,True
222916414,osm-222916414-0-forward,D 44,298.5,9,raw_10m,30,9.91,29.52,0.0,33.6,0.9502,301.19,0.4513,5,0.4513,True,3.4989,3.4994,3.4983,0.0011,0.000323,speed_threshold,True
222916414,osm-222916414-0-forward,D 44,298.5,9,raw_25m,12,24.52,29.52,0.0,32.98,0.9327,297.71,0.2919,2,0.2919,True,4.1643,4.165,4.1634,0.0016,0.000388,speed_threshold,True
222916414,osm-222916414-0-forward,D 44,298.5,9,adaptive_geometry,40,7.45,29.52,0.0,33.99,0.9613,302.1,0.4555,9,0.4555,True,3.0405,3.0409,3.0401,0.0008,0.000259,speed_threshold,True
222916414,osm-222916414-0-forward,D 44,298.5,9,robust_median_local,30,9.91,24.93,-4.59,28.61,0.8091,300.1,0.3127,3,0.3127,True,6.4431,6.4438,6.4423,0.0015,0.00023,speed_threshold,True
222916414,osm-222916414-0-forward,D 44,298.5,9,net_dz_constrained,30,9.91,29.52,0.0,32.585,0.9215,300.51,0.3281,3,0.3281,True,6.1646,6.1651,6.1641,0.001,0.000169,speed_threshold,True
165377595,osm-165377595-2-forward,D 220,298.3,0,raw_10m,30,9.93,22.58,0.0,36.4,0.9234,305.22,0.473,9,,True,11.9805,11.983,11.9774,0.0055,0.000462,speed_threshold,True
165377595,osm-165377595-2-forward,D 220,298.3,0,raw_25m,12,24.81,22.58,0.0,35.88,0.9102,304.46,0.4154,4,,True,15.6196,15.6236,15.6147,0.0089,0.000568,speed_threshold,True
165377595,osm-165377595-2-forward,D 220,298.3,0,adaptive_geometry,31,9.62,22.58,0.0,37.88,0.9609,305.87,0.4255,14,,True,15.6196,15.6236,15.6147,0.0089,0.000568,speed_threshold,True
165377595,osm-165377595-2-forward,D 220,298.3,0,robust_median_local,30,9.93,21.41,-1.17,34.315,0.8705,304.71,0.473,8,,True,13.4078,13.4112,13.4036,0.0076,0.000565,speed_threshold,True
165377595,osm-165377595-2-forward,D 220,298.3,0,net_dz_constrained,30,9.93,22.58,0.0,35.25,0.8942,304.8,0.4769,8,,True,12.336,12.3391,12.3322,0.0069,0.000558,speed_threshold,True
165377595,osm-165377595-0-forward,D 220,295.6,5,raw_10m,30,9.81,30.57,0.0,32.13,0.9966,296.83,0.332,1,0.332,True,3.24,3.2404,3.2395,0.0009,0.000289,speed_threshold,True
165377595,osm-165377595-0-forward,D 220,295.6,5,raw_25m,12,24.35,30.57,0.0,31.79,0.986,294.46,0.218,0,0.218,True,3.8116,3.8122,3.8108,0.0014,0.000356,speed_threshold,True
165377595,osm-165377595-0-forward,D 220,295.6,5,adaptive_geometry,24,12.31,30.57,0.0,32.17,0.9978,298.08,0.3444,4,0.3444,True,3.2009,3.2013,3.2004,0.0009,0.000284,speed_threshold,True
165377595,osm-165377595-0-forward,D 220,295.6,5,robust_median_local,30,9.81,28.755,-1.815,29.67,0.9203,296.31,0.181,0,0.1593,True,4.466,4.4668,4.465,0.0018,0.000411,speed_threshold,True
165377595,osm-165377595-0-forward,D 220,295.6,5,net_dz_constrained,30,9.81,30.57,0.0,31.362,0.9728,296.49,0.1871,0,0.166,True,4.3758,4.3766,4.3748,0.0018,0.000405,speed_threshold,True
225398356,osm-225398356-1-forward,Rue des Vergers,294.8,3,raw_10m,30,9.81,2.6,0.0,2.68,0.9338,294.43,0.0652,0,0.013,True,22.9993,23.0169,22.9774,0.0395,0.001718,speed_threshold,True
225398356,osm-225398356-1-forward,Rue des Vergers,294.8,3,raw_25m,12,24.43,2.6,0.0,2.66,0.9268,293.24,0.0423,0,0.0104,True,23.1061,23.1141,23.096,0.0182,0.000786,speed_threshold,True
225398356,osm-225398356-1-forward,Rue des Vergers,294.8,3,adaptive_geometry,51,5.78,2.6,0.0,2.84,0.9895,294.74,0.0878,0,0.0487,True,23.1061,23.1141,23.096,0.0182,0.000786,speed_threshold,True
225398356,osm-225398356-1-forward,Rue des Vergers,294.8,3,robust_median_local,30,9.81,2.32,-0.28,2.37,0.8258,294.42,0.0728,0,0.013,True,25.9231,25.9404,25.9016,0.0388,0.001496,speed_threshold,True
225398356,osm-225398356-1-forward,Rue des Vergers,294.8,3,net_dz_constrained,30,9.81,2.6,0.0,2.641,0.92,294.42,0.0738,0,0.014,True,23.3105,23.3304,23.2856,0.0448,0.00192,speed_threshold,True
359882603,osm-359882603-0-forward,unclassified,292.7,5,raw_10m,30,9.73,-20.58,0.0,1.8,0.9278,293.18,0.2949,2,0.2949,True,31.9179,31.9248,31.9097,0.0151,0.000473,route_end,True
359882603,osm-359882603-0-forward,unclassified,292.7,5,raw_25m,12,24.1,-20.58,0.0,1.39,0.7165,290.37,0.2049,0,0.2049,True,31.5777,31.5847,31.5689,0.0159,0.000503,route_end,True
359882603,osm-359882603-0-forward,unclassified,292.7,5,adaptive_geometry,32,9.14,-20.58,0.0,1.94,1.0,293.72,0.3331,3,0.3331,True,31.9784,31.9852,31.9698,0.0154,0.000481,route_end,True
359882603,osm-359882603-0-forward,unclassified,292.7,5,robust_median_local,30,9.73,-19.12,1.46,1.22,0.6289,292.79,0.1493,0,0.1493,True,32.8282,32.8349,32.82,0.0149,0.000455,route_end,True
359882603,osm-359882603-0-forward,unclassified,292.7,5,net_dz_constrained,30,9.73,-20.58,0.0,1.07,0.5517,292.88,0.1543,0,0.1543,True,31.6756,31.6825,31.6672,0.0154,0.000485,route_end,True
1093032932,osm-1093032932-0-forward,D 211,291.2,0,raw_10m,30,9.7,-10.86,0.0,3.66,0.9531,291.82,0.137,0,,True,18.2044,18.2089,18.1989,0.0099,0.000545,speed_threshold,True
1093032932,osm-1093032932-0-forward,D 211,291.2,0,raw_25m,12,24.22,-10.86,0.0,3.48,0.9062,291.37,0.1282,0,,True,18.6928,18.697,18.6876,0.0094,0.000503,speed_threshold,True
1093032932,osm-1093032932-0-forward,D 211,291.2,0,adaptive_geometry,32,9.09,-10.86,0.0,3.72,0.9688,291.75,0.136,0,,True,18.3147,18.3188,18.3097,0.009,0.000493,speed_threshold,True
1093032932,osm-1093032932-0-forward,D 211,291.2,0,robust_median_local,30,9.7,-10.17,0.69,3.53,0.9193,291.75,0.2529,1,,True,18.6104,18.6143,18.6054,0.0089,0.000477,speed_threshold,True
1093032932,osm-1093032932-0-forward,D 211,291.2,0,net_dz_constrained,30,9.7,-10.86,0.0,3.412,0.8884,291.78,0.2553,1,,True,18.8078,18.8119,18.8027,0.0092,0.000488,speed_threshold,True
252083564,osm-252083564-0-forward,Route de la Traverse,291.0,1,raw_10m,30,9.68,-13.64,0.0,2.04,0.9148,291.23,0.132,0,0.091,True,8.863,8.8652,8.8603,0.0049,0.000548,speed_threshold,True
252083564,osm-252083564-0-forward,Route de la Traverse,291.0,1,raw_25m,12,24.19,-13.64,0.0,1.94,0.87,290.95,0.1267,0,0.087,True,9.0733,9.0756,9.0704,0.0052,0.00057,speed_threshold,True
252083564,osm-252083564-0-forward,Route de la Traverse,291.0,1,adaptive_geometry,26,11.19,-13.64,0.0,2.15,0.9641,291.65,0.2371,0,0.2371,True,9.0733,9.0756,9.0704,0.0052,0.00057,speed_threshold,True
252083564,osm-252083564-0-forward,Route de la Traverse,291.0,1,robust_median_local,30,9.68,-13.79,-0.15,1.68,0.7534,291.23,0.3782,1,0.0964,True,9.9725,9.9745,9.9698,0.0047,0.000471,speed_threshold,True
252083564,osm-252083564-0-forward,Route de la Traverse,291.0,1,net_dz_constrained,30,9.68,-13.64,0.0,1.716,0.7695,291.23,0.3777,1,0.0958,True,9.9071,9.9092,9.9045,0.0047,0.00047,speed_threshold,True
521292042,osm-521292042-0-forward,unclassified,290.1,7,raw_10m,30,9.65,3.32,0.0,5.26,0.6822,289.67,0.135,0,0.135,True,35.7406,35.7529,35.7253,0.0276,0.000771,speed_threshold,True
521292042,osm-521292042-0-forward,unclassified,290.1,7,raw_25m,12,23.98,3.32,0.0,4.47,0.5798,287.89,0.0527,0,0.0527,True,26.3225,26.3183,26.3278,0.0095,0.00036,speed_threshold,True
521292042,osm-521292042-0-forward,unclassified,290.1,7,adaptive_geometry,49,5.92,3.32,0.0,6.77,0.8781,290.49,0.4111,1,0.4111,True,38.1676,38.175,38.1584,0.0166,0.000435,speed_threshold,True
521292042,osm-521292042-0-forward,unclassified,290.1,7,robust_median_local,30,9.65,3.32,0.0,4.65,0.6031,289.63,0.1411,0,0.1411,True,32.0315,32.0338,32.0287,0.0051,0.00016,speed_threshold,True
521292042,osm-521292042-0-forward,unclassified,290.1,7,net_dz_constrained,30,9.65,3.32,0.0,4.65,0.6031,289.63,0.1411,0,0.1411,True,32.0315,32.0338,32.0287,0.0051,0.00016,speed_threshold,True
167302508,osm-167302508-3-forward,Route de Maronne,288.2,2,raw_10m,29,9.93,-18.73,0.0,2.68,1.0,289.22,0.161,0,0.1311,True,36.2087,36.215,36.201,0.0141,0.000388,route_end,True
167302508,osm-167302508-3-forward,Route de Maronne,288.2,2,raw_25m,12,23.98,-18.73,0.0,2.04,0.7612,288.83,0.1328,0,0.13,True,35.7643,35.771,35.7558,0.0152,0.000425,route_end,True
167302508,osm-167302508-3-forward,Route de Maronne,288.2,2,adaptive_geometry,23,12.52,-18.73,0.0,2.34,0.8731,289.14,0.1358,0,0.1321,True,36.2323,36.2385,36.2244,0.0141,0.00039,route_end,True
167302508,osm-167302508-3-forward,Route de Maronne,288.2,2,robust_median_local,29,9.93,-18.92,-0.19,1.51,0.5634,289.13,0.161,0,0.1311,True,36.2194,36.226,36.2113,0.0147,0.000405,route_end,True
167302508,osm-167302508-3-forward,Route de Maronne,288.2,2,net_dz_constrained,29,9.93,-18.73,0.0,1.542,0.5753,289.12,0.1604,0,0.1304,True,36.498,36.5045,36.4898,0.0147,0.000402,route_end,True
61497931,osm-61497931-0-forward,D 1091,285.6,5,raw_10m,29,9.82,-13.3,0.0,15.23,0.8648,290.3,0.425,6,0.342,True,5.0964,5.0974,5.0951,0.0023,0.000451,speed_threshold,True
61497931,osm-61497931-0-forward,D 1091,285.6,5,raw_25m,12,23.65,-13.3,0.0,12.58,0.7144,288.1,0.3943,3,0.2697,True,4.9297,4.9307,4.9285,0.0022,0.000441,speed_threshold,True
61497931,osm-61497931-0-forward,D 1091,285.6,5,adaptive_geometry,40,7.13,-13.3,0.0,14.98,0.8507,291.0,0.4968,12,0.4021,True,5.0952,5.0962,5.0941,0.002,0.000401,speed_threshold,True
61497931,osm-61497931-0-forward,D 1091,285.6,5,robust_median_local,29,9.82,-13.87,-0.57,13.085,0.743,290.04,0.426,5,0.426,True,6.2592,6.2593,6.2592,0.0,5e-06,speed_threshold,True
61497931,osm-61497931-0-forward,D 1091,285.6,5,net_dz_constrained,29,9.82,-13.3,0.0,13.424,0.7623,290.02,0.424,4,0.424,True,6.2536,6.2536,6.2537,0.0002,2.5e-05,speed_threshold,True
28476167,osm-28476167-2-forward,Route du Coulet,280.4,0,raw_10m,29,9.66,-2.99,0.0,2.53,0.8322,280.27,0.1013,0,,True,39.1769,39.1851,39.1668,0.0183,0.000467,speed_threshold,True
28476167,osm-28476167-2-forward,Route du Coulet,280.4,0,raw_25m,12,23.32,-2.99,0.0,2.53,0.8322,280.04,0.0758,0,,True,39.6501,39.6602,39.6375,0.0228,0.000574,speed_threshold,True
28476167,osm-28476167-2-forward,Route du Coulet,280.4,0,adaptive_geometry,38,7.38,-2.99,0.0,2.93,0.9638,280.48,0.1013,0,,True,39.3699,39.365,39.3757,0.0107,0.000271,speed_threshold,True
28476167,osm-28476167-2-forward,Route du Coulet,280.4,0,robust_median_local,29,9.66,-2.805,0.185,2.34,0.7697,280.24,0.078,0,,True,39.4581,39.4697,39.4438,0.0259,0.000657,speed_threshold,True
28476167,osm-28476167-2-forward,Route du Coulet,280.4,0,net_dz_constrained,29,9.66,-2.99,0.0,2.261,0.7437,280.25,0.0787,0,,True,39.9707,39.9832,39.9552,0.028,0.000699,speed_threshold,True
843544222,osm-843544222-0-forward,unclassified,280.3,11,raw_10m,29,9.64,0.07,0.0,1.11,0.874,279.52,0.043,0,0.008,True,39.8558,39.8612,39.8492,0.012,0.0003,speed_threshold,True
843544222,osm-843544222-0-forward,unclassified,280.3,11,raw_25m,12,23.15,0.07,0.0,1.06,0.8346,277.81,0.0321,0,0.0072,True,39.9927,39.9988,39.9851,0.0137,0.000341,speed_threshold,True
843544222,osm-843544222-0-forward,unclassified,280.3,11,adaptive_geometry,27,10.38,0.07,0.0,1.1,0.8661,280.21,0.0359,0,0.0208,True,37.7341,37.7339,37.7344,0.0005,1.4e-05,speed_threshold,True
843544222,osm-843544222-0-forward,unclassified,280.3,11,robust_median_local,29,9.64,0.14,0.07,1.06,0.8346,279.53,0.2857,1,0.009,True,39.5757,39.5754,39.5762,0.0008,2e-05,speed_threshold,True
843544222,osm-843544222-0-forward,unclassified,280.3,11,net_dz_constrained,29,9.64,0.07,0.0,1.015,0.7993,279.53,0.286,1,0.0088,True,39.7228,39.7242,39.721,0.0032,8e-05,speed_threshold,True
181714594,osm-181714594-0-forward,Route du Boulangeard,277.2,3,raw_10m,28,9.86,0.38,0.0,5.44,0.9022,276.8,0.3333,1,0.3333,True,24.9198,24.9356,24.9004,0.0352,0.001412,speed_threshold,True
181714594,osm-181714594-0-forward,Route du Boulangeard,277.2,3,raw_25m,12,22.86,0.38,0.0,4.43,0.7347,274.64,0.1259,0,0.1259,True,31.0707,31.0802,31.0588,0.0214,0.000689,speed_threshold,True
181714594,osm-181714594-0-forward,Route du Boulangeard,277.2,3,adaptive_geometry,37,7.49,0.38,0.0,5.28,0.8756,278.05,2.3634,2,2.3634,False,,,,,,,
181714594,osm-181714594-0-forward,Route du Boulangeard,277.2,3,robust_median_local,28,9.86,2.72,2.34,4.4,0.7297,276.28,0.08,0,0.0428,True,33.1521,33.157,33.1461,0.0109,0.000329,speed_threshold,True
181714594,osm-181714594-0-forward,Route du Boulangeard,277.2,3,net_dz_constrained,28,9.86,0.38,0.0,3.286,0.545,276.27,0.0716,0,0.052,True,30.2707,30.274,30.2665,0.0075,0.000248,speed_threshold,True
39184576,osm-39184576-2-forward,C 4,277.0,2,raw_10m,28,9.87,26.72,0.0,27.69,0.9641,278.65,0.241,0,0.0902,True,6.1749,6.1762,6.1732,0.0031,0.000499,speed_threshold,True
39184576,osm-39184576-2-forward,C 4,277.0,2,raw_25m,12,23.0,26.72,0.0,27.2,0.9471,277.99,0.2346,0,0.0671,True,5.9918,5.9931,5.9902,0.003,0.000492,speed_threshold,True
39184576,osm-39184576-2-forward,C 4,277.0,2,adaptive_geometry,49,5.65,26.72,0.0,28.37,0.9878,279.36,0.3072,3,0.2121,True,5.9918,5.9931,5.9902,0.003,0.000492,speed_threshold,True
39184576,osm-39184576-2-forward,C 4,277.0,2,robust_median_local,28,9.87,26.19,-0.53,26.645,0.9278,278.65,0.305,1,0.0962,True,6.836,6.8367,6.8351,0.0016,0.00024,speed_threshold,True
39184576,osm-39184576-2-forward,C 4,277.0,2,net_dz_constrained,28,9.87,26.72,0.0,27.137,0.9449,278.7,0.3069,1,0.0982,True,6.785,6.7857,6.7841,0.0015,0.000228,speed_threshold,True
72608671,osm-72608671-0-forward,Route de l'Alpette,275.6,6,raw_10m,28,9.81,-20.74,0.0,0.03,0.0811,275.84,0.2556,1,0.2556,True,31.0925,31.0999,31.0834,0.0165,0.000531,route_end,True
72608671,osm-72608671-0-forward,Route de l'Alpette,275.6,6,raw_25m,12,22.68,-20.74,0.0,0.0,0.0,273.26,0.2858,1,0.2858,True,30.8778,30.8853,30.8684,0.0169,0.000546,route_end,True
72608671,osm-72608671-0-forward,Route de l'Alpette,275.6,6,adaptive_geometry,28,9.84,-20.74,0.0,0.23,0.6216,276.53,0.2858,2,0.2858,True,31.1772,31.1847,31.168,0.0167,0.000534,route_end,True
72608671,osm-72608671-0-forward,Route de l'Alpette,275.6,6,robust_median_local,28,9.81,-19.51,1.23,0.0,0.0,275.63,0.2091,0,0.2091,True,32.2178,32.2253,32.2087,0.0166,0.000516,route_end,True
72608671,osm-72608671-0-forward,Route de l'Alpette,275.6,6,net_dz_constrained,28,9.81,-20.74,0.0,0.0,0.0,275.72,0.2136,0,0.2136,True,31.0972,31.1047,31.0879,0.0168,0.00054,route_end,True
149642739,osm-149642739-0-forward,Rue de l'Alpe,274.0,0,raw_10m,28,9.78,-2.72,0.0,2.7,0.9091,273.96,0.0773,0,,True,54.7778,54.783,54.7716,0.0114,0.000207,speed_threshold,True
149642739,osm-149642739-0-forward,Rue de l'Alpe,274.0,0,raw_25m,11,24.88,-2.72,0.0,2.52,0.8485,273.81,0.0752,0,,True,54.5511,54.559,54.5413,0.0177,0.000324,speed_threshold,True
149642739,osm-149642739-0-forward,Rue de l'Alpe,274.0,0,adaptive_geometry,32,8.56,-2.72,0.0,2.88,0.9697,274.12,0.0773,0,,True,54.5943,54.6003,54.5868,0.0136,0.000249,speed_threshold,True
149642739,osm-149642739-0-forward,Rue de l'Alpe,274.0,0,robust_median_local,28,9.78,-3.03,-0.31,2.21,0.7441,273.93,0.073,0,,True,54.7084,54.7139,54.7016,0.0122,0.000224,speed_threshold,True
149642739,osm-149642739-0-forward,Rue de l'Alpe,274.0,0,net_dz_constrained,28,9.78,-2.72,0.0,2.316,0.7799,273.93,0.0719,0,,True,55.2664,55.2719,55.2597,0.0121,0.000219,speed_threshold,True
133321131,osm-133321131-0-forward,D 25,273.1,0,raw_10m,28,9.74,-11.18,0.0,0.38,0.3689,273.13,0.113,0,,True,35.1454,35.1517,35.1378,0.0139,0.000397,route_end,True
133321131,osm-133321131-0-forward,D 25,273.1,0,raw_25m,11,24.77,-11.18,0.0,0.34,0.3301,272.86,0.1008,0,,True,35.132,35.1383,35.1241,0.0142,0.000404,route_end,True
133321131,osm-133321131-0-forward,D 25,273.1,0,adaptive_geometry,40,6.82,-11.18,0.0,0.71,0.6893,273.29,0.128,0,,True,35.3159,35.3221,35.3085,0.0136,0.000386,route_end,True
133321131,osm-133321131-0-forward,D 25,273.1,0,robust_median_local,28,9.74,-10.83,0.35,0.21,0.2039,273.11,0.113,0,,True,36.6631,36.6692,36.6555,0.0137,0.000373,route_end,True
133321131,osm-133321131-0-forward,D 25,273.1,0,net_dz_constrained,28,9.74,-11.18,0.0,0.18,0.1752,273.12,0.1143,0,,True,36.1723,36.1785,36.1647,0.0138,0.00038,route_end,True
232745660,osm-232745660-0-forward,D 25,271.0,0,raw_10m,28,9.67,7.81,0.0,16.23,0.9701,272.27,0.2121,0,,True,4.2894,4.2901,4.2884,0.0017,0.000398,speed_threshold,True
232745660,osm-232745660-0-forward,D 25,271.0,0,raw_25m,11,24.57,7.81,0.0,15.22,0.9097,271.45,0.1566,0,,True,4.5953,4.5961,4.5942,0.0019,0.000421,speed_threshold,True
232745660,osm-232745660-0-forward,D 25,271.0,0,adaptive_geometry,41,6.61,7.81,0.0,16.73,1.0,272.58,0.29,1,,True,4.5953,4.5961,4.5942,0.0019,0.000421,speed_threshold,True
232745660,osm-232745660-0-forward,D 25,271.0,0,robust_median_local,28,9.67,7.1,-0.71,13.81,0.8255,272.06,0.2846,1,,True,6.3694,6.3683,6.3708,0.0025,0.000395,speed_threshold,True
232745660,osm-232745660-0-forward,D 25,271.0,0,net_dz_constrained,28,9.67,7.81,0.0,14.31,0.8554,272.08,0.2872,1,,True,6.4816,6.4784,6.4857,0.0073,0.001131,speed_threshold,True
1419373402,osm-1419373402-0-forward,D 1091,268.1,0,raw_10m,27,9.93,-20.46,0.0,10.05,0.8326,272.5,0.4362,4,,True,3.8267,3.8273,3.8259,0.0014,0.000357,speed_threshold,True
1419373402,osm-1419373402-0-forward,D 1091,268.1,0,raw_25m,11,24.35,-20.46,0.0,9.23,0.7647,271.23,0.2709,1,,True,4.0596,4.0602,4.0587,0.0015,0.000379,speed_threshold,True
1419373402,osm-1419373402-0-forward,D 1091,268.1,0,adaptive_geometry,11,24.35,-20.46,0.0,9.23,0.7647,271.23,0.2709,1,,True,4.0596,4.0602,4.0587,0.0015,0.000379,speed_threshold,True
1419373402,osm-1419373402-0-forward,D 1091,268.1,0,robust_median_local,27,9.93,-21.26,-0.8,7.88,0.6529,271.96,0.4362,3,,True,4.8009,4.8019,4.7998,0.0021,0.000434,speed_threshold,True
1419373402,osm-1419373402-0-forward,D 1091,268.1,0,net_dz_constrained,27,9.93,-20.46,0.0,8.133,0.6738,271.9,0.4332,3,,True,4.7453,4.7462,4.7442,0.002,0.00043,speed_threshold,True
288090394,osm-288090394-0-forward,residential,267.7,0,raw_10m,27,9.91,0.52,0.0,4.84,0.9546,267.69,0.0621,0,,True,8.937,8.9389,8.9347,0.0043,0.000477,speed_threshold,True
288090394,osm-288090394-0-forward,residential,267.7,0,raw_25m,11,24.28,0.52,0.0,4.84,0.9546,267.3,0.0549,0,,True,8.6247,8.6268,8.622,0.0049,0.000562,speed_threshold,True
288090394,osm-288090394-0-forward,residential,267.7,0,adaptive_geometry,18,14.86,0.52,0.0,4.63,0.9132,267.73,0.0678,0,,True,9.1316,9.1334,9.1294,0.004,0.000441,speed_threshold,True
288090394,osm-288090394-0-forward,residential,267.7,0,robust_median_local,27,9.91,0.38,-0.14,4.69,0.925,267.68,0.064,0,,True,11.1317,11.1347,11.1279,0.0068,0.000609,speed_threshold,True
288090394,osm-288090394-0-forward,residential,267.7,0,net_dz_constrained,27,9.91,0.52,0.0,4.748,0.9364,267.68,0.0645,0,,True,11.0207,11.0237,11.017,0.0067,0.000608,speed_threshold,True
560199119,osm-560199119-0-forward,D 211A,266.6,9,raw_10m,27,9.84,-21.41,0.0,0.38,0.4222,267.96,0.4426,3,0.4426,True,36.9339,36.9401,36.9263,0.0138,0.000373,route_end,True
560199119,osm-560199119-0-forward,D 211A,266.6,9,raw_25m,11,23.97,-21.41,0.0,0.0,0.0,265.74,0.4493,1,0.4493,True,35.8077,35.8144,35.7995,0.0148,0.000414,route_end,True
560199119,osm-560199119-0-forward,D 211A,266.6,9,adaptive_geometry,31,8.58,-21.41,0.0,0.45,0.5,268.48,0.5861,4,0.5861,False,,,,,,,
560199119,osm-560199119-0-forward,D 211A,266.6,9,robust_median_local,27,9.84,-20.49,0.92,0.0,0.0,267.6,0.4486,2,0.4486,True,36.9313,36.9375,36.9239,0.0136,0.000369,route_end,True
560199119,osm-560199119-0-forward,D 211A,266.6,9,net_dz_constrained,27,9.84,-21.41,0.0,0.0,0.0,267.67,0.4521,2,0.4521,True,35.6052,35.6116,35.5973,0.0143,0.000402,route_end,True
49158672,osm-49158672-3-forward,D 211a,266.0,7,raw_10m,27,9.83,-35.23,0.0,0.0,0.0,268.15,0.3171,1,0.3171,True,21.1088,21.1163,21.0996,0.0166,0.000787,route_end,True
49158672,osm-49158672-3-forward,D 211a,266.0,7,raw_25m,11,23.98,-35.23,0.0,0.0,0.0,266.5,0.2447,0,0.2447,True,21.0726,21.0802,21.0633,0.017,0.000804,route_end,True
49158672,osm-49158672-3-forward,D 211a,266.0,7,adaptive_geometry,41,6.48,-35.23,0.0,0.16,0.3478,268.7,0.361,3,0.361,True,21.1225,21.13,21.1136,0.0163,0.000774,route_end,True
49158672,osm-49158672-3-forward,D 211a,266.0,7,robust_median_local,27,9.83,-33.31,1.92,0.0,0.0,267.77,0.2171,0,0.2171,True,22.5744,22.5821,22.565,0.0171,0.000756,route_end,True
49158672,osm-49158672-3-forward,D 211a,266.0,7,net_dz_constrained,27,9.83,-35.23,0.0,0.0,0.0,268.02,0.2244,0,0.2244,True,21.9837,21.9914,21.9743,0.0172,0.000781,route_end,True
187055345,osm-187055345-0-forward,Route de l'Église,265.1,27,raw_10m,27,9.69,-19.24,0.0,10.14,0.9389,265.34,0.3026,5,0.3026,True,26.1154,26.1132,26.1191,0.0059,0.000226,route_end,True
187055345,osm-187055345-0-forward,Route de l'Église,265.1,27,raw_25m,11,22.51,-19.24,0.0,9.14,0.8463,251.22,0.3039,3,0.3039,True,24.154,24.1563,24.1508,0.0055,0.000226,route_end,True
187055345,osm-187055345-0-forward,Route de l'Église,265.1,27,adaptive_geometry,53,5.0,-19.24,0.0,10.8,1.0,268.96,0.3138,8,0.3138,True,26.7562,26.7524,26.7615,0.0092,0.000343,route_end,True
187055345,osm-187055345-0-forward,Route de l'Église,265.1,27,robust_median_local,27,9.69,-18.61,0.63,9.83,0.9102,265.38,0.3459,4,0.3459,True,27.3902,27.3876,27.3944,0.0068,0.000249,route_end,True
187055345,osm-187055345-0-forward,Route de l'Église,265.1,27,net_dz_constrained,27,9.69,-19.24,0.0,9.687,0.897,265.43,0.3482,4,0.3482,True,26.8893,26.8878,26.8898,0.002,7.4e-05,route_end,True
119611321,osm-119611321-1-forward,D 526,259.7,0,raw_10m,26,9.98,12.43,0.0,22.45,0.9719,262.34,0.2921,3,,True,4.6508,4.6517,4.6497,0.002,0.000424,speed_threshold,True
119611321,osm-119611321-1-forward,D 526,259.7,0,raw_25m,11,23.54,12.43,0.0,21.98,0.9515,261.68,0.2595,1,,True,3.9481,3.9488,3.9473,0.0015,0.000369,speed_threshold,True
119611321,osm-119611321-1-forward,D 526,259.7,0,adaptive_geometry,25,10.37,12.43,0.0,22.61,0.9788,262.16,0.298,4,,True,3.9481,3.9488,3.9473,0.0015,0.000369,speed_threshold,True
119611321,osm-119611321-1-forward,D 526,259.7,0,robust_median_local,26,9.98,11.57,-0.86,20.96,0.9074,262.16,0.2921,3,,True,6.0925,6.0921,6.0931,0.0011,0.000179,speed_threshold,True
119611321,osm-119611321-1-forward,D 526,259.7,0,net_dz_constrained,26,9.98,12.43,0.0,21.48,0.9299,262.2,0.2955,3,,True,6.1386,6.1378,6.1395,0.0018,0.000289,speed_threshold,True
187055330,osm-187055330-0-forward,Route de Champ Rond,257.9,14,raw_10m,26,9.88,-7.1,0.0,7.62,0.9922,258.92,0.3816,2,0.3816,True,23.6335,23.6403,23.6251,0.0152,0.000644,speed_threshold,True
187055330,osm-187055330-0-forward,Route de Champ Rond,257.9,14,raw_25m,11,22.97,-7.1,0.0,6.51,0.8477,254.26,0.3578,2,0.3578,True,23.787,23.7941,23.7781,0.016,0.000674,speed_threshold,True
187055330,osm-187055330-0-forward,Route de Champ Rond,257.9,14,adaptive_geometry,30,8.59,-7.1,0.0,7.63,0.9935,259.66,0.4143,4,0.4143,True,25.033,25.0422,25.0218,0.0204,0.000816,speed_threshold,True
187055330,osm-187055330-0-forward,Route de Champ Rond,257.9,14,robust_median_local,26,9.88,-5.73,1.37,6.37,0.8294,258.37,0.3827,2,0.3827,True,23.9775,23.9835,23.9701,0.0134,0.000559,speed_threshold,True
187055330,osm-187055330-0-forward,Route de Champ Rond,257.9,14,net_dz_constrained,26,9.88,-7.1,0.0,5.626,0.7326,258.41,0.388,2,0.388,True,26.237,26.258,26.2108,0.0472,0.001797,speed_threshold,True
91229844,osm-91229844-0-forward,Rue de la Grenouillère,257.5,0,raw_10m,26,9.89,-8.57,0.0,0.11,0.8462,257.44,0.0793,0,,True,49.7292,49.7318,49.7261,0.0057,0.000114,route_end,True
91229844,osm-91229844-0-forward,Rue de la Grenouillère,257.5,0,raw_25m,11,23.33,-8.57,0.0,0.03,0.2308,256.91,0.0728,0,,True,49.1091,49.112,49.1055,0.0066,0.000134,route_end,True
